parent,id,"Performance Title",composer_text,"Concert Title",original_date,date_start,venue,orchestra
3,3895,"Study in A Minor, piano solo",Thalberg,"7th Concert of the 3rd Season","28th Dec 1859",1859-12-28,141,"Hallé Orchestra; 1857-"
3,4175,"L'Etoile du Nord; Overture",Meyerbeer,"7th Concert of the 3rd Season","28th Dec 1859",1859-12-28,141,"Hallé Orchestra; 1857-"
3,4529,"The Marriage of Figaro; Recitative and Aria 'E Susanna non vien'",Mozart,"7th Concert of the 3rd Season","28th Dec 1859",1859-12-28,141,"Hallé Orchestra; 1857-"
3,4604,"Serenade, piano solo",Schubert,"7th Concert of the 3rd Season","28th Dec 1859",1859-12-28,141,"Hallé Orchestra; 1857-"
3,8459,"Der Freischutz; New selection arranged by M Baetens",Weber,"7th Concert of the 3rd Season","28th Dec 1859",1859-12-28,141,"Hallé Orchestra; 1857-"
3,8460,"Robert le Diable; Aria 'Robert, toi que j'aime'",Meyerbeer,"7th Concert of the 3rd Season","28th Dec 1859",1859-12-28,141,"Hallé Orchestra; 1857-"
3,29035,"Concerto for Piano No.2 in D Minor, Op.40",Mendelssohn,"7th Concert of the 3rd Season","28th Dec 1859",1859-12-28,141,"Hallé Orchestra; 1857-"
3,1799,"Symphony No39 in E flat",Mozart,"8th Concert of the 3rd Season","4 Jan 1860",1860-01-04,141,"Hallé Orchestra; 1857-"
3,1800,"Le Dieu et la Bayadere; Overture",Auber,"8th Concert of the 3rd Season","4 Jan 1860",1860-01-04,141,"Hallé Orchestra; 1857-"
3,3119,"Anacreon; Overture",Cherubini,"8th Concert of the 3rd Season","4 Jan 1860",1860-01-04,141,"Hallé Orchestra; 1857-"
3,3884,"Song 'Go, forget me'",Knight,"8th Concert of the 3rd Season","4 Jan 1860",1860-01-04,141,"Hallé Orchestra; 1857-"
3,3895,"Study in A Minor, piano solo",Thalberg,"8th Concert of the 3rd Season","4 Jan 1860",1860-01-04,141,"Hallé Orchestra; 1857-"
3,4175,"L'Etoile du Nord; Overture",Meyerbeer,"8th Concert of the 3rd Season","4 Jan 1860",1860-01-04,141,"Hallé Orchestra; 1857-"
3,4529,"The Marriage of Figaro; Recitative and Aria 'E Susanna non vien'",Mozart,"8th Concert of the 3rd Season","4 Jan 1860",1860-01-04,141,"Hallé Orchestra; 1857-"
3,4604,"Serenade, piano solo",Schubert,"8th Concert of the 3rd Season","4 Jan 1860",1860-01-04,141,"Hallé Orchestra; 1857-"
3,8459,"Der Freischutz; New selection arranged by M Baetens",Weber,"8th Concert of the 3rd Season","4 Jan 1860",1860-01-04,141,"Hallé Orchestra; 1857-"
3,8460,"Robert le Diable; Aria 'Robert, toi que j'aime'",Meyerbeer,"8th Concert of the 3rd Season","4 Jan 1860",1860-01-04,141,"Hallé Orchestra; 1857-"
3,29035,"Concerto for Piano No.2 in D Minor, Op.40",Mendelssohn,"8th Concert of the 3rd Season","4 Jan 1860",1860-01-04,141,"Hallé Orchestra; 1857-"
3,1799,"Symphony No39 in E flat",Mozart,"9th Concert of the 3rd Season","11th Jan 1860",1860-01-11,141,"Hallé Orchestra; 1857-"
3,1800,"Le Dieu et la Bayadere; Overture",Auber,"9th Concert of the 3rd Season","11th Jan 1860",1860-01-11,141,"Hallé Orchestra; 1857-"
3,3119,"Anacreon; Overture",Cherubini,"9th Concert of the 3rd Season","11th Jan 1860",1860-01-11,141,"Hallé Orchestra; 1857-"
3,3884,"Song 'Go, forget me'",Knight,"9th Concert of the 3rd Season","11th Jan 1860",1860-01-11,141,"Hallé Orchestra; 1857-"
3,3895,"Study in A Minor, piano solo",Thalberg,"9th Concert of the 3rd Season","11th Jan 1860",1860-01-11,141,"Hallé Orchestra; 1857-"
3,4175,"L'Etoile du Nord; Overture",Meyerbeer,"9th Concert of the 3rd Season","11th Jan 1860",1860-01-11,141,"Hallé Orchestra; 1857-"
3,4529,"The Marriage of Figaro; Recitative and Aria 'E Susanna non vien'",Mozart,"9th Concert of the 3rd Season","11th Jan 1860",1860-01-11,141,"Hallé Orchestra; 1857-"
3,4604,"Serenade, piano solo",Schubert,"9th Concert of the 3rd Season","11th Jan 1860",1860-01-11,141,"Hallé Orchestra; 1857-"
3,8459,"Der Freischutz; New selection arranged by M Baetens",Weber,"9th Concert of the 3rd Season","11th Jan 1860",1860-01-11,141,"Hallé Orchestra; 1857-"
3,8460,"Robert le Diable; Aria 'Robert, toi que j'aime'",Meyerbeer,"9th Concert of the 3rd Season","11th Jan 1860",1860-01-11,141,"Hallé Orchestra; 1857-"
3,29035,"Concerto for Piano No.2 in D Minor, Op.40",Mendelssohn,"9th Concert of the 3rd Season","11th Jan 1860",1860-01-11,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"1st Concert of the 4th Season","17th Oct 1861",1861-10-17,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"1st Concert of the 4th Season","17th Oct 1861",1861-10-17,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"1st Concert of the 4th Season","17th Oct 1861",1861-10-17,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"1st Concert of the 4th Season","17th Oct 1861",1861-10-17,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"1st Concert of the 4th Season","17th Oct 1861",1861-10-17,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"1st Concert of the 4th Season","17th Oct 1861",1861-10-17,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"1st Concert of the 4th Season","17th Oct 1861",1861-10-17,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","1st Concert of the 4th Season","17th Oct 1861",1861-10-17,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"1st Concert of the 4th Season","17th Oct 1861",1861-10-17,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"1st Concert of the 4th Season","17th Oct 1861",1861-10-17,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"1st Concert of the 4th Season","17th Oct 1861",1861-10-17,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"9th Concert of the 4th Season","12th Dec 1861",1861-12-12,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"9th Concert of the 4th Season","12th Dec 1861",1861-12-12,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"9th Concert of the 4th Season","12th Dec 1861",1861-12-12,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"9th Concert of the 4th Season","12th Dec 1861",1861-12-12,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"9th Concert of the 4th Season","12th Dec 1861",1861-12-12,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"9th Concert of the 4th Season","12th Dec 1861",1861-12-12,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"9th Concert of the 4th Season","12th Dec 1861",1861-12-12,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","9th Concert of the 4th Season","12th Dec 1861",1861-12-12,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"9th Concert of the 4th Season","12th Dec 1861",1861-12-12,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"9th Concert of the 4th Season","12th Dec 1861",1861-12-12,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"9th Concert of the 4th Season","12th Dec 1861",1861-12-12,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"10th Concert of the 4th Season","19th Dec 1861",1861-12-19,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"10th Concert of the 4th Season","19th Dec 1861",1861-12-19,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"10th Concert of the 4th Season","19th Dec 1861",1861-12-19,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"10th Concert of the 4th Season","19th Dec 1861",1861-12-19,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"10th Concert of the 4th Season","19th Dec 1861",1861-12-19,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"10th Concert of the 4th Season","19th Dec 1861",1861-12-19,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"10th Concert of the 4th Season","19th Dec 1861",1861-12-19,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","10th Concert of the 4th Season","19th Dec 1861",1861-12-19,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"10th Concert of the 4th Season","19th Dec 1861",1861-12-19,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"10th Concert of the 4th Season","19th Dec 1861",1861-12-19,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"10th Concert of the 4th Season","19th Dec 1861",1861-12-19,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"11th Concert of the 4th Season","26th Dec 1861",1861-12-26,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"11th Concert of the 4th Season","26th Dec 1861",1861-12-26,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"11th Concert of the 4th Season","26th Dec 1861",1861-12-26,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"11th Concert of the 4th Season","26th Dec 1861",1861-12-26,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"11th Concert of the 4th Season","26th Dec 1861",1861-12-26,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"11th Concert of the 4th Season","26th Dec 1861",1861-12-26,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"11th Concert of the 4th Season","26th Dec 1861",1861-12-26,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","11th Concert of the 4th Season","26th Dec 1861",1861-12-26,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"11th Concert of the 4th Season","26th Dec 1861",1861-12-26,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"11th Concert of the 4th Season","26th Dec 1861",1861-12-26,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"11th Concert of the 4th Season","26th Dec 1861",1861-12-26,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"12th Concert of the 4th Season","2nd Jan 1862",1862-01-02,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"12th Concert of the 4th Season","2nd Jan 1862",1862-01-02,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"12th Concert of the 4th Season","2nd Jan 1862",1862-01-02,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"12th Concert of the 4th Season","2nd Jan 1862",1862-01-02,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"12th Concert of the 4th Season","2nd Jan 1862",1862-01-02,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"12th Concert of the 4th Season","2nd Jan 1862",1862-01-02,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"12th Concert of the 4th Season","2nd Jan 1862",1862-01-02,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","12th Concert of the 4th Season","2nd Jan 1862",1862-01-02,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"12th Concert of the 4th Season","2nd Jan 1862",1862-01-02,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"12th Concert of the 4th Season","2nd Jan 1862",1862-01-02,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"12th Concert of the 4th Season","2nd Jan 1862",1862-01-02,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"13th Concert of the 4th Season","9th Jan 1862",1862-01-09,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"13th Concert of the 4th Season","9th Jan 1862",1862-01-09,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"13th Concert of the 4th Season","9th Jan 1862",1862-01-09,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"13th Concert of the 4th Season","9th Jan 1862",1862-01-09,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"13th Concert of the 4th Season","9th Jan 1862",1862-01-09,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"13th Concert of the 4th Season","9th Jan 1862",1862-01-09,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"13th Concert of the 4th Season","9th Jan 1862",1862-01-09,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","13th Concert of the 4th Season","9th Jan 1862",1862-01-09,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"13th Concert of the 4th Season","9th Jan 1862",1862-01-09,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"13th Concert of the 4th Season","9th Jan 1862",1862-01-09,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"13th Concert of the 4th Season","9th Jan 1862",1862-01-09,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"14th Concert of the 4th Season","16th Jan 1862",1862-01-16,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"14th Concert of the 4th Season","16th Jan 1862",1862-01-16,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"14th Concert of the 4th Season","16th Jan 1862",1862-01-16,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"14th Concert of the 4th Season","16th Jan 1862",1862-01-16,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"14th Concert of the 4th Season","16th Jan 1862",1862-01-16,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"14th Concert of the 4th Season","16th Jan 1862",1862-01-16,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"14th Concert of the 4th Season","16th Jan 1862",1862-01-16,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","14th Concert of the 4th Season","16th Jan 1862",1862-01-16,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"14th Concert of the 4th Season","16th Jan 1862",1862-01-16,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"14th Concert of the 4th Season","16th Jan 1862",1862-01-16,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"14th Concert of the 4th Season","16th Jan 1862",1862-01-16,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"15th Concert of the 4th Season","23rd Jan 1862",1862-01-23,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"15th Concert of the 4th Season","23rd Jan 1862",1862-01-23,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"15th Concert of the 4th Season","23rd Jan 1862",1862-01-23,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"15th Concert of the 4th Season","23rd Jan 1862",1862-01-23,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"15th Concert of the 4th Season","23rd Jan 1862",1862-01-23,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"15th Concert of the 4th Season","23rd Jan 1862",1862-01-23,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"15th Concert of the 4th Season","23rd Jan 1862",1862-01-23,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","15th Concert of the 4th Season","23rd Jan 1862",1862-01-23,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"15th Concert of the 4th Season","23rd Jan 1862",1862-01-23,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"15th Concert of the 4th Season","23rd Jan 1862",1862-01-23,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"15th Concert of the 4th Season","23rd Jan 1862",1862-01-23,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"16th Concert of the 4th Season","30th Jan 1862",1862-01-30,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"16th Concert of the 4th Season","30th Jan 1862",1862-01-30,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"16th Concert of the 4th Season","30th Jan 1862",1862-01-30,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"16th Concert of the 4th Season","30th Jan 1862",1862-01-30,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"16th Concert of the 4th Season","30th Jan 1862",1862-01-30,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"16th Concert of the 4th Season","30th Jan 1862",1862-01-30,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"16th Concert of the 4th Season","30th Jan 1862",1862-01-30,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","16th Concert of the 4th Season","30th Jan 1862",1862-01-30,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"16th Concert of the 4th Season","30th Jan 1862",1862-01-30,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"16th Concert of the 4th Season","30th Jan 1862",1862-01-30,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"16th Concert of the 4th Season","30th Jan 1862",1862-01-30,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"17th Concert of the 4th Season","6th Feb 1862",1862-02-06,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"17th Concert of the 4th Season","6th Feb 1862",1862-02-06,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"17th Concert of the 4th Season","6th Feb 1862",1862-02-06,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"17th Concert of the 4th Season","6th Feb 1862",1862-02-06,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"17th Concert of the 4th Season","6th Feb 1862",1862-02-06,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"17th Concert of the 4th Season","6th Feb 1862",1862-02-06,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"17th Concert of the 4th Season","6th Feb 1862",1862-02-06,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","17th Concert of the 4th Season","6th Feb 1862",1862-02-06,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"17th Concert of the 4th Season","6th Feb 1862",1862-02-06,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"17th Concert of the 4th Season","6th Feb 1862",1862-02-06,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"17th Concert of the 4th Season","6th Feb 1862",1862-02-06,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"18th Concert of the 4th Season","13th Feb 1862",1862-02-13,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"18th Concert of the 4th Season","13th Feb 1862",1862-02-13,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"18th Concert of the 4th Season","13th Feb 1862",1862-02-13,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"18th Concert of the 4th Season","13th Feb 1862",1862-02-13,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"18th Concert of the 4th Season","13th Feb 1862",1862-02-13,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"18th Concert of the 4th Season","13th Feb 1862",1862-02-13,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"18th Concert of the 4th Season","13th Feb 1862",1862-02-13,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","18th Concert of the 4th Season","13th Feb 1862",1862-02-13,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"18th Concert of the 4th Season","13th Feb 1862",1862-02-13,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"18th Concert of the 4th Season","13th Feb 1862",1862-02-13,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"18th Concert of the 4th Season","13th Feb 1862",1862-02-13,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"2nd Concert of the 4th Season","24th Oct 1861",1861-10-24,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"2nd Concert of the 4th Season","24th Oct 1861",1861-10-24,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"2nd Concert of the 4th Season","24th Oct 1861",1861-10-24,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"2nd Concert of the 4th Season","24th Oct 1861",1861-10-24,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"2nd Concert of the 4th Season","24th Oct 1861",1861-10-24,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"2nd Concert of the 4th Season","24th Oct 1861",1861-10-24,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"2nd Concert of the 4th Season","24th Oct 1861",1861-10-24,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","2nd Concert of the 4th Season","24th Oct 1861",1861-10-24,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"2nd Concert of the 4th Season","24th Oct 1861",1861-10-24,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"2nd Concert of the 4th Season","24th Oct 1861",1861-10-24,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"2nd Concert of the 4th Season","24th Oct 1861",1861-10-24,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"19th Concert of the 4th Season","20th Feb 1862",1862-02-20,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"19th Concert of the 4th Season","20th Feb 1862",1862-02-20,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"19th Concert of the 4th Season","20th Feb 1862",1862-02-20,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"19th Concert of the 4th Season","20th Feb 1862",1862-02-20,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"19th Concert of the 4th Season","20th Feb 1862",1862-02-20,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"19th Concert of the 4th Season","20th Feb 1862",1862-02-20,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"19th Concert of the 4th Season","20th Feb 1862",1862-02-20,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","19th Concert of the 4th Season","20th Feb 1862",1862-02-20,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"19th Concert of the 4th Season","20th Feb 1862",1862-02-20,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"19th Concert of the 4th Season","20th Feb 1862",1862-02-20,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"19th Concert of the 4th Season","20th Feb 1862",1862-02-20,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"20th Concert of the 4th Season","27th Feb 1862",1862-02-27,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"20th Concert of the 4th Season","27th Feb 1862",1862-02-27,141,"Hallé Orchestra; 1857-"
